Java HotSpot(TM) 64-Bit Server VM (25.251-b08) for windows-amd64 JRE (1.8.0_251-b08), built on Mar 12 2020 06:31:49 by "" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 33485708k(21565300k free), swap 35582860k(14120676k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:-UseAdaptiveSizePolicy -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
2021-01-22T21:36:46.548+0800: 57.251: [GC (Allocation Failure) 2021-01-22T21:36:46.548+0800: 57.251: [DefNew: 139816K->39K(157248K), 0.0014713 secs] 168834K->29057K(506816K), 0.0015120 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:47.078+0800: 57.780: [GC (Allocation Failure) 2021-01-22T21:36:47.078+0800: 57.780: [DefNew: 139815K->59K(157248K), 0.0016562 secs] 168833K->29077K(506816K), 0.0017037 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:47.636+0800: 58.339: [GC (Allocation Failure) 2021-01-22T21:36:47.636+0800: 58.339: [DefNew: 139835K->43K(157248K), 0.0018625 secs] 168853K->29061K(506816K), 0.0019039 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:48.212+0800: 58.914: [GC (Allocation Failure) 2021-01-22T21:36:48.212+0800: 58.914: [DefNew: 139819K->39K(157248K), 0.0020543 secs] 168837K->29057K(506816K), 0.0021186 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:48.771+0800: 59.473: [GC (Allocation Failure) 2021-01-22T21:36:48.771+0800: 59.473: [DefNew: 139815K->43K(157248K), 0.0015805 secs] 168833K->29061K(506816K), 0.0016221 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:49.300+0800: 60.002: [GC (Allocation Failure) 2021-01-22T21:36:49.300+0800: 60.002: [DefNew: 139819K->46K(157248K), 0.0016048 secs] 168837K->29063K(506816K), 0.0016426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:49.833+0800: 60.536: [GC (Allocation Failure) 2021-01-22T21:36:49.833+0800: 60.536: [DefNew: 139822K->39K(157248K), 0.0016549 secs] 168839K->29057K(506816K), 0.0017002 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:50.373+0800: 61.075: [GC (Allocation Failure) 2021-01-22T21:36:50.373+0800: 61.075: [DefNew: 139815K->39K(157248K), 0.0013684 secs] 168833K->29057K(506816K), 0.0014053 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:50.902+0800: 61.605: [GC (Allocation Failure) 2021-01-22T21:36:50.902+0800: 61.605: [DefNew: 139815K->65K(157248K), 0.0017934 secs] 168833K->29083K(506816K), 0.0018297 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:51.434+0800: 62.137: [GC (Allocation Failure) 2021-01-22T21:36:51.434+0800: 62.137: [DefNew: 139841K->40K(157248K), 0.0014722 secs] 168859K->29057K(506816K), 0.0015229 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:52.021+0800: 62.724: [GC (Allocation Failure) 2021-01-22T21:36:52.021+0800: 62.724: [DefNew: 139816K->39K(157248K), 0.0016866 secs] 168833K->29057K(506816K), 0.0017248 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:52.592+0800: 63.294: [GC (Allocation Failure) 2021-01-22T21:36:52.592+0800: 63.294: [DefNew: 139815K->45K(157248K), 0.0017252 secs] 168833K->29063K(506816K), 0.0017650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:53.138+0800: 63.840: [GC (Allocation Failure) 2021-01-22T21:36:53.138+0800: 63.840: [DefNew: 139821K->55K(157248K), 0.0015225 secs] 168839K->29073K(506816K), 0.0015622 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:53.701+0800: 64.403: [GC (Allocation Failure) 2021-01-22T21:36:53.701+0800: 64.403: [DefNew: 139831K->42K(157248K), 0.0019237 secs] 168849K->29060K(506816K), 0.0019803 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:54.239+0800: 64.942: [GC (Allocation Failure) 2021-01-22T21:36:54.239+0800: 64.942: [DefNew: 139818K->58K(157248K), 0.0017183 secs] 168836K->29076K(506816K), 0.0017575 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:54.816+0800: 65.519: [GC (Allocation Failure) 2021-01-22T21:36:54.816+0800: 65.519: [DefNew: 139834K->55K(157248K), 0.0015626 secs] 168852K->29073K(506816K), 0.0016051 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:55.347+0800: 66.049: [GC (Allocation Failure) 2021-01-22T21:36:55.347+0800: 66.049: [DefNew: 139831K->58K(157248K), 0.0019608 secs] 168849K->29075K(506816K), 0.0020038 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:55.894+0800: 66.597: [GC (Allocation Failure) 2021-01-22T21:36:55.894+0800: 66.597: [DefNew: 139834K->56K(157248K), 0.0018686 secs] 168851K->29074K(506816K), 0.0019067 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:56.421+0800: 67.123: [GC (Allocation Failure) 2021-01-22T21:36:56.421+0800: 67.123: [DefNew: 139826K->56K(157248K), 0.0018788 secs] 168844K->29074K(506816K), 0.0019198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:56.961+0800: 67.664: [GC (Allocation Failure) 2021-01-22T21:36:56.961+0800: 67.664: [DefNew: 139832K->54K(157248K), 0.0013546 secs] 168850K->29072K(506816K), 0.0013945 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:57.500+0800: 68.203: [GC (Allocation Failure) 2021-01-22T21:36:57.500+0800: 68.203: [DefNew: 139826K->57K(157248K), 0.0019593 secs] 168844K->29075K(506816K), 0.0020021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:58.047+0800: 68.750: [GC (Allocation Failure) 2021-01-22T21:36:58.047+0800: 68.750: [DefNew: 139833K->42K(157248K), 0.0013187 secs] 168851K->29060K(506816K), 0.0013578 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:58.583+0800: 69.285: [GC (Allocation Failure) 2021-01-22T21:36:58.583+0800: 69.285: [DefNew: 139818K->41K(157248K), 0.0015855 secs] 168836K->29059K(506816K), 0.0016261 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:59.128+0800: 69.831: [GC (Allocation Failure) 2021-01-22T21:36:59.128+0800: 69.831: [DefNew: 139817K->43K(157248K), 0.0015049 secs] 168835K->29061K(506816K), 0.0015517 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:36:59.661+0800: 70.364: [GC (Allocation Failure) 2021-01-22T21:36:59.661+0800: 70.364: [DefNew: 139819K->43K(157248K), 0.0015115 secs] 168837K->29061K(506816K), 0.0015490 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:00.196+0800: 70.898: [GC (Allocation Failure) 2021-01-22T21:37:00.196+0800: 70.898: [DefNew: 139819K->45K(157248K), 0.0013657 secs] 168837K->29063K(506816K), 0.0014058 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:00.730+0800: 71.433: [GC (Allocation Failure) 2021-01-22T21:37:00.730+0800: 71.433: [DefNew: 139821K->41K(157248K), 0.0015930 secs] 168839K->29062K(506816K), 0.0016365 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:01.272+0800: 71.974: [GC (Allocation Failure) 2021-01-22T21:37:01.272+0800: 71.974: [DefNew: 139817K->42K(157248K), 0.0015435 secs] 168838K->29063K(506816K), 0.0015956 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:01.796+0800: 72.499: [GC (Allocation Failure) 2021-01-22T21:37:01.796+0800: 72.499: [DefNew: 139818K->41K(157248K), 0.0014612 secs] 168839K->29061K(506816K), 0.0015003 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:02.325+0800: 73.027: [GC (Allocation Failure) 2021-01-22T21:37:02.325+0800: 73.027: [DefNew: 139817K->54K(157248K), 0.0019851 secs] 168837K->29074K(506816K), 0.0020553 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:02.856+0800: 73.559: [GC (Allocation Failure) 2021-01-22T21:37:02.856+0800: 73.559: [DefNew: 139830K->55K(157248K), 0.0019137 secs] 168850K->29076K(506816K), 0.0019630 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:03.385+0800: 74.088: [GC (Allocation Failure) 2021-01-22T21:37:03.385+0800: 74.088: [DefNew: 139831K->44K(157248K), 0.0015970 secs] 168852K->29066K(506816K), 0.0016332 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:03.950+0800: 74.652: [GC (Allocation Failure) 2021-01-22T21:37:03.950+0800: 74.652: [DefNew: 139820K->52K(157248K), 0.0015357 secs] 168842K->29073K(506816K), 0.0015897 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:04.499+0800: 75.201: [GC (Allocation Failure) 2021-01-22T21:37:04.499+0800: 75.201: [DefNew: 139828K->37K(157248K), 0.0020684 secs] 168849K->29058K(506816K), 0.0021135 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:05.057+0800: 75.759: [GC (Allocation Failure) 2021-01-22T21:37:05.057+0800: 75.759: [DefNew: 139813K->40K(157248K), 0.0018980 secs] 168834K->29062K(506816K), 0.0019426 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:05.582+0800: 76.285: [GC (Allocation Failure) 2021-01-22T21:37:05.582+0800: 76.285: [DefNew: 139816K->52K(157248K), 0.0019859 secs] 168838K->29074K(506816K), 0.0020363 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:06.117+0800: 76.819: [GC (Allocation Failure) 2021-01-22T21:37:06.117+0800: 76.819: [DefNew: 139828K->39K(157248K), 0.0013579 secs] 168850K->29060K(506816K), 0.0013927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:06.647+0800: 77.349: [GC (Allocation Failure) 2021-01-22T21:37:06.647+0800: 77.349: [DefNew: 139815K->63K(157248K), 0.0016686 secs] 168836K->29085K(506816K), 0.0017066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:07.213+0800: 77.915: [GC (Allocation Failure) 2021-01-22T21:37:07.213+0800: 77.915: [DefNew: 139839K->55K(157248K), 0.0015680 secs] 168861K->29077K(506816K), 0.0016023 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:07.743+0800: 78.446: [GC (Allocation Failure) 2021-01-22T21:37:07.743+0800: 78.446: [DefNew: 139831K->36K(157248K), 0.0017277 secs] 168853K->29058K(506816K), 0.0018115 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:08.278+0800: 78.980: [GC (Allocation Failure) 2021-01-22T21:37:08.278+0800: 78.980: [DefNew: 139812K->36K(157248K), 0.0015690 secs] 168834K->29059K(506816K), 0.0016178 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:08.819+0800: 79.521: [GC (Allocation Failure) 2021-01-22T21:37:08.819+0800: 79.521: [DefNew: 139812K->53K(157248K), 0.0015454 secs] 168835K->29075K(506816K), 0.0015857 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:09.375+0800: 80.078: [GC (Allocation Failure) 2021-01-22T21:37:09.375+0800: 80.078: [DefNew: 139829K->71K(157248K), 0.0018004 secs] 168851K->29093K(506816K), 0.0018430 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:09.915+0800: 80.617: [GC (Allocation Failure) 2021-01-22T21:37:09.915+0800: 80.617: [DefNew: 139847K->51K(157248K), 0.0016099 secs] 168869K->29073K(506816K), 0.0016514 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:10.467+0800: 81.169: [GC (Allocation Failure) 2021-01-22T21:37:10.467+0800: 81.169: [DefNew: 139827K->39K(157248K), 0.0014289 secs] 168849K->29062K(506816K), 0.0014671 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:10.995+0800: 81.697: [GC (Allocation Failure) 2021-01-22T21:37:10.995+0800: 81.697: [DefNew: 139810K->40K(157248K), 0.0013148 secs] 168832K->29063K(506816K), 0.0013481 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:11.531+0800: 82.234: [GC (Allocation Failure) 2021-01-22T21:37:11.531+0800: 82.234: [DefNew: 139816K->40K(157248K), 0.0015379 secs] 168839K->29063K(506816K), 0.0016287 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:12.080+0800: 82.782: [GC (Allocation Failure) 2021-01-22T21:37:12.080+0800: 82.782: [DefNew: 139816K->42K(157248K), 0.0014144 secs] 168839K->29065K(506816K), 0.0014591 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:12.606+0800: 83.309: [GC (Allocation Failure) 2021-01-22T21:37:12.606+0800: 83.309: [DefNew: 139818K->42K(157248K), 0.0016344 secs] 168841K->29065K(506816K), 0.0016699 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:13.147+0800: 83.850: [GC (Allocation Failure) 2021-01-22T21:37:13.147+0800: 83.850: [DefNew: 139818K->41K(157248K), 0.0016269 secs] 168841K->29064K(506816K), 0.0016633 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:13.694+0800: 84.397: [GC (Allocation Failure) 2021-01-22T21:37:13.694+0800: 84.397: [DefNew: 139817K->64K(157248K), 0.0015971 secs] 168840K->29086K(506816K), 0.0016373 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:14.230+0800: 84.932: [GC (Allocation Failure) 2021-01-22T21:37:14.230+0800: 84.932: [DefNew: 139840K->51K(157248K), 0.0017940 secs] 168862K->29074K(506816K), 0.0018540 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:14.768+0800: 85.470: [GC (Allocation Failure) 2021-01-22T21:37:14.768+0800: 85.470: [DefNew: 139827K->41K(157248K), 0.0014530 secs] 168850K->29063K(506816K), 0.0014974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:15.290+0800: 85.993: [GC (Allocation Failure) 2021-01-22T21:37:15.290+0800: 85.993: [DefNew: 139817K->38K(157248K), 0.0013970 secs] 168839K->29061K(506816K), 0.0014329 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:15.824+0800: 86.526: [GC (Allocation Failure) 2021-01-22T21:37:15.824+0800: 86.526: [DefNew: 139814K->42K(157248K), 0.0015545 secs] 168837K->29064K(506816K), 0.0016152 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:16.424+0800: 87.127: [GC (Allocation Failure) 2021-01-22T21:37:16.424+0800: 87.127: [DefNew: 139818K->36K(157248K), 0.0015899 secs] 168840K->29059K(506816K), 0.0016340 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:16.968+0800: 87.670: [GC (Allocation Failure) 2021-01-22T21:37:16.968+0800: 87.670: [DefNew: 139812K->40K(157248K), 0.0017387 secs] 168835K->29062K(506816K), 0.0017764 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:17.502+0800: 88.205: [GC (Allocation Failure) 2021-01-22T21:37:17.502+0800: 88.205: [DefNew: 139816K->37K(157248K), 0.0013203 secs] 168838K->29060K(506816K), 0.0013532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:18.037+0800: 88.739: [GC (Allocation Failure) 2021-01-22T21:37:18.037+0800: 88.739: [DefNew: 139813K->39K(157248K), 0.0015941 secs] 168836K->29062K(506816K), 0.0016303 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:18.577+0800: 89.280: [GC (Allocation Failure) 2021-01-22T21:37:18.577+0800: 89.280: [DefNew: 139815K->41K(157248K), 0.0017725 secs] 168838K->29063K(506816K), 0.0018217 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:19.135+0800: 89.837: [GC (Allocation Failure) 2021-01-22T21:37:19.135+0800: 89.837: [DefNew: 139817K->50K(157248K), 0.0015414 secs] 168839K->29073K(506816K), 0.0015841 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:19.700+0800: 90.403: [GC (Allocation Failure) 2021-01-22T21:37:19.700+0800: 90.403: [DefNew: 139826K->40K(157248K), 0.0018301 secs] 168849K->29063K(506816K), 0.0018874 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:20.249+0800: 90.952: [GC (Allocation Failure) 2021-01-22T21:37:20.249+0800: 90.952: [DefNew: 139816K->52K(157248K), 0.0013270 secs] 168839K->29075K(506816K), 0.0013609 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:20.777+0800: 91.479: [GC (Allocation Failure) 2021-01-22T21:37:20.777+0800: 91.479: [DefNew: 139828K->40K(157248K), 0.0015144 secs] 168851K->29062K(506816K), 0.0015685 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:21.324+0800: 92.027: [GC (Allocation Failure) 2021-01-22T21:37:21.324+0800: 92.027: [DefNew: 139816K->38K(157248K), 0.0019934 secs] 168838K->29061K(506816K), 0.0020345 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:21.860+0800: 92.562: [GC (Allocation Failure) 2021-01-22T21:37:21.860+0800: 92.562: [DefNew: 139814K->53K(157248K), 0.0016985 secs] 168837K->29076K(506816K), 0.0017411 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:22.423+0800: 93.125: [GC (Allocation Failure) 2021-01-22T21:37:22.423+0800: 93.125: [DefNew: 139829K->51K(157248K), 0.0015651 secs] 168852K->29074K(506816K), 0.0016080 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:22.963+0800: 93.665: [GC (Allocation Failure) 2021-01-22T21:37:22.963+0800: 93.665: [DefNew: 139827K->47K(157248K), 0.0016057 secs] 168850K->29070K(506816K), 0.0016398 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:23.501+0800: 94.204: [GC (Allocation Failure) 2021-01-22T21:37:23.501+0800: 94.204: [DefNew: 139823K->51K(157248K), 0.0015248 secs] 168846K->29074K(506816K), 0.0015688 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:24.044+0800: 94.746: [GC (Allocation Failure) 2021-01-22T21:37:24.044+0800: 94.746: [DefNew: 139827K->39K(157248K), 0.0017006 secs] 168850K->29061K(506816K), 0.0017574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:24.600+0800: 95.303: [GC (Allocation Failure) 2021-01-22T21:37:24.600+0800: 95.303: [DefNew: 139815K->43K(157248K), 0.0016994 secs] 168837K->29066K(506816K), 0.0017639 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:25.170+0800: 95.873: [GC (Allocation Failure) 2021-01-22T21:37:25.170+0800: 95.873: [DefNew: 139819K->56K(157248K), 0.0016595 secs] 168842K->29079K(506816K), 0.0016991 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:25.781+0800: 96.484: [GC (Allocation Failure) 2021-01-22T21:37:25.781+0800: 96.484: [DefNew: 139832K->51K(157248K), 0.0015717 secs] 168855K->29074K(506816K), 0.0016291 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:26.410+0800: 97.113: [GC (Allocation Failure) 2021-01-22T21:37:26.410+0800: 97.113: [DefNew: 139827K->36K(157248K), 0.0016592 secs] 168850K->29059K(506816K), 0.0017073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:26.947+0800: 97.650: [GC (Allocation Failure) 2021-01-22T21:37:26.947+0800: 97.650: [DefNew: 139812K->36K(157248K), 0.0018443 secs] 168835K->29059K(506816K), 0.0019018 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:27.485+0800: 98.187: [GC (Allocation Failure) 2021-01-22T21:37:27.485+0800: 98.187: [DefNew: 139812K->40K(157248K), 0.0014117 secs] 168835K->29062K(506816K), 0.0014492 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:28.027+0800: 98.730: [GC (Allocation Failure) 2021-01-22T21:37:28.027+0800: 98.730: [DefNew: 139816K->40K(157248K), 0.0019965 secs] 168838K->29063K(506816K), 0.0020518 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:28.613+0800: 99.315: [GC (Allocation Failure) 2021-01-22T21:37:28.613+0800: 99.315: [DefNew: 139816K->40K(157248K), 0.0018453 secs] 168839K->29063K(506816K), 0.0018846 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:29.143+0800: 99.845: [GC (Allocation Failure) 2021-01-22T21:37:29.143+0800: 99.846: [DefNew: 139816K->40K(157248K), 0.0016974 secs] 168839K->29063K(506816K), 0.0017402 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:29.680+0800: 100.382: [GC (Allocation Failure) 2021-01-22T21:37:29.680+0800: 100.382: [DefNew: 139816K->38K(157248K), 0.0014557 secs] 168839K->29061K(506816K), 0.0014979 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:30.206+0800: 100.909: [GC (Allocation Failure) 2021-01-22T21:37:30.206+0800: 100.909: [DefNew: 139814K->38K(157248K), 0.0018731 secs] 168837K->29061K(506816K), 0.0019233 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:30.743+0800: 101.445: [GC (Allocation Failure) 2021-01-22T21:37:30.743+0800: 101.445: [DefNew: 139814K->40K(157248K), 0.0017805 secs] 168837K->29063K(506816K), 0.0018620 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:31.298+0800: 102.001: [GC (Allocation Failure) 2021-01-22T21:37:31.298+0800: 102.001: [DefNew: 139816K->37K(157248K), 0.0014586 secs] 168839K->29060K(506816K), 0.0014988 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:31.850+0800: 102.552: [GC (Allocation Failure) 2021-01-22T21:37:31.850+0800: 102.552: [DefNew: 139813K->39K(157248K), 0.0013201 secs] 168836K->29062K(506816K), 0.0013560 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:32.386+0800: 103.089: [GC (Allocation Failure) 2021-01-22T21:37:32.386+0800: 103.089: [DefNew: 139815K->52K(157248K), 0.0015996 secs] 168838K->29075K(506816K), 0.0016413 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:32.915+0800: 103.617: [GC (Allocation Failure) 2021-01-22T21:37:32.915+0800: 103.617: [DefNew: 139828K->54K(157248K), 0.0015544 secs] 168851K->29077K(506816K), 0.0016057 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:33.453+0800: 104.155: [GC (Allocation Failure) 2021-01-22T21:37:33.453+0800: 104.155: [DefNew: 139830K->53K(157248K), 0.0018158 secs] 168853K->29076K(506816K), 0.0018582 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:33.992+0800: 104.694: [GC (Allocation Failure) 2021-01-22T21:37:33.992+0800: 104.694: [DefNew: 139829K->51K(157248K), 0.0016848 secs] 168852K->29074K(506816K), 0.0017200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:34.590+0800: 105.292: [GC (Allocation Failure) 2021-01-22T21:37:34.590+0800: 105.292: [DefNew: 139827K->44K(157248K), 0.0022527 secs] 168850K->29067K(506816K), 0.0023240 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:35.118+0800: 105.821: [GC (Allocation Failure) 2021-01-22T21:37:35.118+0800: 105.821: [DefNew: 139820K->48K(157248K), 0.0014898 secs] 168843K->29071K(506816K), 0.0015274 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:35.649+0800: 106.351: [GC (Allocation Failure) 2021-01-22T21:37:35.649+0800: 106.351: [DefNew: 139824K->56K(157248K), 0.0019582 secs] 168847K->29079K(506816K), 0.0020032 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:36.196+0800: 106.899: [GC (Allocation Failure) 2021-01-22T21:37:36.196+0800: 106.899: [DefNew: 139832K->41K(157248K), 0.0014578 secs] 168855K->29064K(506816K), 0.0014955 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:36.729+0800: 107.431: [GC (Allocation Failure) 2021-01-22T21:37:36.729+0800: 107.432: [DefNew: 139817K->49K(157248K), 0.0017992 secs] 168840K->29072K(506816K), 0.0018430 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:37.264+0800: 107.967: [GC (Allocation Failure) 2021-01-22T21:37:37.264+0800: 107.967: [DefNew: 139825K->51K(157248K), 0.0014179 secs] 168848K->29073K(506816K), 0.0014589 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:37.835+0800: 108.537: [GC (Allocation Failure) 2021-01-22T21:37:37.835+0800: 108.537: [DefNew: 139827K->44K(157248K), 0.0016592 secs] 168849K->29067K(506816K), 0.0016973 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:38.368+0800: 109.070: [GC (Allocation Failure) 2021-01-22T21:37:38.368+0800: 109.070: [DefNew: 139820K->76K(157248K), 0.0015593 secs] 168843K->29099K(506816K), 0.0016027 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:38.913+0800: 109.616: [GC (Allocation Failure) 2021-01-22T21:37:38.913+0800: 109.616: [DefNew: 139852K->40K(157248K), 0.0017354 secs] 168875K->29063K(506816K), 0.0017881 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:39.450+0800: 110.152: [GC (Allocation Failure) 2021-01-22T21:37:39.450+0800: 110.152: [DefNew: 139816K->53K(157248K), 0.0019203 secs] 168839K->29076K(506816K), 0.0019607 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
2021-01-22T21:37:39.997+0800: 110.700: [GC (Allocation Failure) 2021-01-22T21:37:39.997+0800: 110.700: [DefNew: 139829K->40K(157248K), 0.0015573 secs] 168852K->29063K(506816K), 0.0015980 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
